,size_mb,price,rating_count_tot,user_rating,prime_genre,sup_devices.num,lang.num,free_vs_paid,min_profit
1409,104.44,0.0,1566,3.5,Education,40,16,free,0.0
1410,32.22,0.99,1,4.0,Games,43,1,paid,0.99
1411,76.25,0.0,90414,5.0,Social Networking,37,31,free,0.0
1412,4.85,0.99,126,3.0,Sports,37,31,paid,124.74
1413,48.04,0.99,20,4.5,Lifestyle,37,7,paid,19.8
1414,7.13,2.99,60,3.5,Weather,37,1,paid,179.4
1415,19.65,3.99,1158,4.5,Business,38,1,paid,4620.42
1416,44.94,0.99,1087,4.5,Games,43,1,paid,1076.1299999999999
1417,1929.6,4.99,7315,4.0,Games,37,11,paid,36501.85
1418,27.35,2.99,12181,4.5,Games,24,6,paid,36421.19
1419,101.96,0.0,21432,4.5,Games,40,6,free,0.0
1420,31.2,2.99,222,3.5,News,37,1,paid,663.7800000000001
1421,1367.48,0.0,168674,4.0,Games,37,11,free,0.0
1422,33.35,1.99,1565,4.5,Games,37,1,paid,3114.35
1423,123.4,0.0,47172,2.5,Sports,37,31,free,0.0
1424,85.69,0.0,8,3.5,Games,40,16,free,0.0
1425,11.75,0.99,321,4.5,Productivity,43,1,paid,317.79
1426,83.51,4.99,1155,4.0,Travel,37,4,paid,5763.45
1427,18.73,0.0,7131,4.0,Games,38,13,free,0.0
1428,34.29,2.99,1810,4.5,Photo & Video,37,6,paid,5411.900000000001
1429,82.76,0.0,416736,4.5,Games,38,10,free,0.0
1430,106.88,0.0,40531,4.5,Photo & Video,37,22,free,0.0
1431,33.07,0.99,249,3.0,Productivity,37,26,paid,246.51
1432,104.41,4.99,0,0.0,Games,38,1,paid,0.0
1433,118.9,0.0,278166,2.5,Photo & Video,37,34,free,0.0
1434,0.67,0.99,68,2.0,Entertainment,43,1,paid,67.32
1435,50.15,0.0,22729,5.0,Shopping,37,1,free,0.0
1436,42.78,2.99,313,4.5,Music,24,1,paid,935.8700000000001
1437,53.53,1.99,95,4.0,Music,37,23,paid,189.05
1438,25.01,0.0,594,2.5,Education,24,1,free,0.0
1439,2540.81,17.99,2760,4.5,Games,16,2,paid,49652.399999999994
1440,247.99,0.0,19018,4.5,Games,24,1,free,0.0
1441,66.22,0.0,43667,4.0,Entertainment,37,3,free,0.0
1442,43.15,0.99,1335,4.5,Photo & Video,38,3,paid,1321.65
1443,52.18,0.0,1158,4.0,Weather,37,1,free,0.0
1444,1078.91,2.99,117,4.0,Book,38,1,paid,349.83000000000004
1445,90.07,0.0,37,4.0,Weather,37,21,free,0.0
1446,107.77,3.99,0,0.0,Education,38,1,paid,0.0
1447,109.29,3.99,0,0.0,Education,38,1,paid,0.0
1448,108.34,3.99,0,0.0,Education,38,1,paid,0.0
1449,169.67,5.99,1815,4.0,Games,38,8,paid,10871.85
1450,90.96,0.0,16683,4.5,Education,37,13,free,0.0
1451,144.44,1.99,1135,4.5,Games,38,11,paid,2258.65
1452,140.97,3.99,242,3.0,Education,40,1,paid,965.58
1453,44.57,0.0,9095,4.5,Photo & Video,37,31,free,0.0
1454,225.94,0.0,56852,4.5,Games,38,1,free,0.0
1455,51.21,2.99,1504,4.5,Games,40,1,paid,4496.96
1456,158.06,1.99,42,4.0,Games,39,2,paid,83.58
1457,126.04,0.0,22458,4.5,Games,40,16,free,0.0
1458,91.28,0.0,28606,4.5,Music,38,19,free,0.0
1459,109.29,0.0,2434,4.5,Productivity,38,1,free,0.0
1460,262.25,0.0,18971,4.0,Games,38,1,free,0.0
1461,24.74,0.99,3069,4.5,Games,43,16,paid,3038.31
1462,120.85,0.0,143040,3.5,Lifestyle,37,42,free,0.0
1463,58.48,0.0,2731,4.5,Shopping,37,29,free,0.0
1464,105.99,0.0,0,0.0,Utilities,38,3,free,0.0
1465,21.92,0.99,45574,4.5,Games,43,1,paid,45118.26
1466,66.68,4.99,382,3.5,Education,26,1,paid,1906.18
1467,85.86,1.99,321,3.0,Utilities,37,1,paid,638.79
1468,31.68,2.99,10748,4.5,Games,38,1,paid,32136.520000000004
1469,18.31,0.0,0,0.0,Shopping,37,1,free,0.0
1470,63.61,1.99,11065,4.0,Games,37,1,paid,22019.35
1471,125.65,0.0,5,2.5,Finance,38,2,free,0.0
1472,92.19,4.99,0,0.0,Education,26,2,paid,0.0
1473,178.2,4.99,274,4.5,Games,38,4,paid,1367.26
1474,105.01,0.0,8971,3.5,Entertainment,37,1,free,0.0
1475,68.19,0.0,1221,3.0,Sports,37,1,free,0.0
1476,59.76,4.99,641,3.5,Photo & Video,24,10,paid,3198.59
1477,86.33,3.99,11536,5.0,Games,38,1,paid,46028.64
1478,119.3,1.99,370,4.0,Games,40,17,paid,736.3
1479,556.24,299.99,41,4.0,Education,24,1,paid,12299.59
1480,39.25,0.99,835,4.5,Games,43,1,paid,826.65
1481,30.63,0.0,0,0.0,Food & Drink,37,1,free,0.0
1482,84.07,0.0,7553,4.0,Entertainment,37,9,free,0.0
1483,102.49,0.0,474,4.0,Education,40,1,free,0.0
1484,322.6,0.99,143908,5.0,Games,24,1,paid,142468.92
1485,56.42,0.0,112778,4.5,Social Networking,37,11,free,0.0
1486,73.9,2.99,1275,3.5,Finance,37,1,paid,3812.2500000000005
1487,134.86,5.99,632,4.0,Book,37,1,paid,3785.6800000000003
1488,76.48,0.0,35440,4.5,Education,37,55,free,0.0
1489,66.8,0.0,16385,4.0,Sports,37,1,free,0.0
1490,56.02,2.99,930,3.5,Education,43,1,paid,2780.7000000000003
1491,102.53,0.0,771,4.5,Navigation,24,2,free,0.0
1492,117.52,0.0,523,3.0,Photo & Video,38,13,free,0.0
1493,212.52,0.0,961794,4.5,Games,43,24,free,0.0
1494,45.56,0.0,224,4.0,Entertainment,43,1,free,0.0
1495,264.46,0.0,8573,4.0,Games,37,11,free,0.0
1496,4.84,1.99,36,1.0,Photo & Video,37,3,paid,71.64
1497,26.5,0.0,11,3.5,Social Networking,37,2,free,0.0
1498,92.87,5.99,301,2.5,Education,24,6,paid,1802.99
1499,180.78,1.99,143,3.0,Games,37,9,paid,284.57
1500,103.64,0.0,1103,4.0,Travel,37,2,free,0.0
1501,6.73,2.99,116,4.0,Games,40,1,paid,346.84000000000003
1502,131.42,0.99,1291,4.5,Games,24,1,paid,1278.09
1503,47.8,0.0,869,4.0,Productivity,24,1,free,0.0
1504,73.29,0.0,32763,3.5,Entertainment,24,13,free,0.0
1505,53.77,0.99,6977,4.5,Games,43,1,paid,6907.23
1506,47.5,2.99,2028,4.5,Games,26,1,paid,6063.72
1507,21.33,1.99,441,4.5,Games,40,14,paid,877.59
1508,74.36,0.99,185,1.5,Games,37,1,paid,183.15
1509,24.0,0.0,64925,4.0,Sports,37,1,free,0.0
1510,33.74,0.0,0,0.0,Utilities,37,2,free,0.0
1511,54.49,0.0,25,4.0,Travel,37,1,free,0.0
1512,69.02,1.99,413,4.5,Games,38,1,paid,821.87
1513,203.87,3.99,1951,4.5,Games,43,1,paid,7784.490000000001
1514,181.56,0.0,23655,4.0,Games,37,1,free,0.0
1515,9.5,0.0,177,3.0,Shopping,38,1,free,0.0
1516,833.69,0.0,164483,4.5,Games,38,12,free,0.0
1517,87.98,5.99,806,4.0,Games,43,1,paid,4827.9400000000005
1518,55.06,2.99,4059,4.5,Education,40,19,paid,12136.410000000002
1519,55.16,4.99,5611,5.0,Business,38,9,paid,27998.89
1520,108.3,2.99,895,4.5,Games,24,1,paid,2676.05
1521,40.78,1.99,65,4.5,Games,43,1,paid,129.35
1522,98.86,7.99,493,4.0,Productivity,38,13,paid,3939.07
1523,159.32,0.0,1619,4.0,Education,38,20,free,0.0
1524,169.12,0.0,34138,4.5,Games,37,1,free,0.0
1525,202.42,0.0,22674,4.5,Games,24,1,free,0.0
1526,79.06,0.0,212,4.0,Shopping,37,6,free,0.0
1527,72.37,0.0,4231,4.5,Entertainment,38,7,free,0.0
1528,11.93,3.99,2840,4.5,Utilities,37,1,paid,11331.6
1529,133.39,0.0,1034,4.5,Shopping,37,21,free,0.0
1530,158.6,0.0,3979,4.5,Games,37,12,free,0.0
1531,81.41,0.99,1133,4.5,Games,37,1,paid,1121.67
1532,13.77,4.99,2154,4.5,Business,37,2,paid,10748.460000000001
1533,2069.09,6.99,12916,4.0,Games,39,13,paid,90282.84
1534,13.57,0.0,85535,4.5,Social Networking,37,31,free,0.0
1535,36.13,1.99,1880,3.5,Utilities,37,7,paid,3741.2
1536,183.84,0.0,44313,4.5,Shopping,37,1,free,0.0
1537,86.55,0.99,0,0.0,Games,37,1,paid,0.0
1538,60.38,0.0,13,5.0,Sports,38,1,free,0.0
1539,214.56,0.0,9411,4.5,Games,37,9,free,0.0
1540,124.49,0.0,3101,4.5,Productivity,37,12,free,0.0
1541,760.87,0.99,2701,4.0,Games,39,1,paid,2673.99
1542,90.41,0.0,6542,3.0,Photo & Video,37,10,free,0.0
1543,243.57,0.0,123032,4.5,Games,40,5,free,0.0
1544,333.09,6.99,1107,4.0,Games,40,7,paid,7737.93
1545,62.52,0.0,19977,4.0,Productivity,37,1,free,0.0
1546,80.23,0.0,10,3.0,Entertainment,37,2,free,0.0
1547,117.89,0.0,277268,4.5,Games,38,12,free,0.0
1548,34.55,0.0,26,3.5,Navigation,26,1,free,0.0
1549,30.68,0.0,0,0.0,Social Networking,40,16,free,0.0
1550,306.49,2.99,1474,4.5,Games,38,1,paid,4407.26
1551,131.41,0.99,4432,4.5,Games,40,1,paid,4387.68
1552,217.77,0.0,2896,4.0,Sports,37,1,free,0.0
1553,45.52,9.99,0,0.0,Education,37,1,paid,0.0
1554,25.69,4.99,8,4.5,Music,37,2,paid,39.92
1555,44.07,3.99,4006,4.0,Games,37,11,paid,15983.94
1556,107.79,2.99,42078,4.5,Games,40,15,paid,125813.22000000002
1557,76.42,0.0,8,5.0,Shopping,37,2,free,0.0
1558,43.0,4.99,1782,4.5,Travel,40,1,paid,8892.18
1559,131.01,6.99,850,4.5,Games,43,2,paid,5941.5
1560,103.3,0.0,108183,4.5,Games,37,1,free,0.0
1561,65.76,0.0,47,4.0,Finance,38,2,free,0.0
1562,65.76,0.99,23,3.5,Finance,38,2,paid,22.77
1563,27.62,0.0,177,2.0,Travel,38,1,free,0.0
1564,21.52,0.0,188,5.0,Travel,38,1,free,0.0
1565,16.63,0.99,11687,4.5,Games,43,1,paid,11570.13
1566,180.15,0.0,46363,4.5,Education,37,9,free,0.0
1567,81.04,0.0,581,3.5,News,38,1,free,0.0
1568,159.87,0.0,1033,4.0,Utilities,24,2,free,0.0
1569,6.08,0.99,0,0.0,Lifestyle,43,3,paid,0.0
1570,282.7,1.99,191,4.0,Education,38,1,paid,380.09
1571,207.42,2.99,28341,4.5,Games,24,15,paid,84739.59000000001
1572,17.15,0.0,28633,4.0,Social Networking,38,29,free,0.0
1573,784.33,2.99,504,3.5,Games,40,1,paid,1506.96
1574,89.32,2.99,3090,4.5,Games,43,1,paid,9239.1
1575,5.17,0.0,0,0.0,News,40,2,free,0.0
1576,35.4,3.99,132,3.5,Utilities,40,2,paid,526.6800000000001
1577,36.81,6.99,35,4.5,Travel,37,15,paid,244.65
1578,87.62,2.99,333,4.5,Health & Fitness,37,1,paid,995.6700000000001
1579,94.05,0.0,29,3.5,Entertainment,38,2,free,0.0
1580,19.63,4.99,7309,5.0,Reference,24,3,paid,36471.91
1581,97.44,0.99,278,4.5,Entertainment,37,13,paid,275.21999999999997
1582,39.39,4.99,33,4.5,Games,38,2,paid,164.67000000000002
1583,788.66,4.99,1207,3.5,Education,26,1,paid,6022.93
1584,790.84,2.99,130,4.0,Education,40,1,paid,388.70000000000005
1585,926.74,2.99,743,3.5,Entertainment,40,3,paid,2221.57
1586,22.75,0.0,43,2.5,Utilities,37,1,free,0.0
1587,99.84,2.99,8661,4.5,Games,43,10,paid,25896.390000000003
1588,154.86,4.99,28439,5.0,Health & Fitness,37,1,paid,141910.61000000002
1589,24.53,0.99,139,4.5,Games,40,16,paid,137.60999999999999
1590,69.68,0.0,1110,2.0,Sports,38,25,free,0.0
1591,1.15,0.99,0,0.0,Utilities,37,2,paid,0.0
1592,94.65,0.99,245,4.5,Entertainment,37,8,paid,242.55
1593,45.31,1.99,3379,4.5,Entertainment,37,1,paid,6724.21
1594,64.3,0.0,49510,3.5,Social Networking,37,1,free,0.0
1595,33.47,0.99,10703,4.5,Games,40,11,paid,10595.97
1596,95.17,2.99,23349,4.5,Education,40,18,paid,69813.51000000001
1597,85.62,0.0,162701,4.5,Education,37,24,free,0.0
1598,51.5,0.0,3909,5.0,Photo & Video,37,22,free,0.0
1599,77.89,0.0,11,5.0,Finance,37,1,free,0.0
1600,43.68,1.99,3434,5.0,Health & Fitness,37,15,paid,6833.66
1601,43.63,1.99,1186,5.0,Health & Fitness,37,15,paid,2360.14
1602,1086.48,4.99,7717,4.0,Games,43,1,paid,38507.83
1603,43.94,0.0,15185,4.5,Social Networking,37,1,free,0.0
1604,89.75,0.0,181384,4.0,Games,37,1,free,0.0
1605,85.07,0.0,29,3.5,Sports,37,1,free,0.0
1606,35.24,0.0,336,3.0,Education,37,1,free,0.0
1607,54.33,0.0,39391,4.5,Entertainment,37,1,free,0.0
1608,35.39,4.99,819,4.0,Games,43,1,paid,4086.8100000000004
1609,92.0,2.99,965,4.5,Health & Fitness,38,6,paid,2885.3500000000004
1610,1992.01,0.0,46705,4.5,Games,38,13,free,0.0
1611,218.37,2.99,5214,4.5,Games,40,1,paid,15589.86
1612,123.23,0.0,9879,4.5,Sports,37,32,free,0.0
1613,150.71,0.0,295211,4.5,Games,38,1,free,0.0
1614,36.44,3.99,209,4.5,Games,43,1,paid,833.9100000000001
1615,195.76,0.0,117338,4.5,Games,43,15,free,0.0
1616,72.7,0.99,14057,4.5,Photo & Video,37,1,paid,13916.43
1617,114.5,3.99,0,0.0,Education,38,1,paid,0.0
1618,893.39,2.99,4965,4.5,Games,40,5,paid,14845.35
1619,241.93,0.0,42,2.0,Sports,37,2,free,0.0
1620,163.26,1.99,3748,4.5,Games,38,8,paid,7458.5199999999995
1621,100.75,0.0,1987,4.0,Entertainment,24,1,free,0.0
1622,65.21,4.99,1685,4.5,Health & Fitness,37,18,paid,8408.15
1623,195.74,0.99,17203,4.5,Games,43,15,paid,17030.97
1624,66.71,0.0,22324,4.5,Games,40,6,free,0.0
1625,1735.81,4.99,18822,4.5,Games,37,10,paid,93921.78
1626,56.69,2.99,540,4.0,Games,43,2,paid,1614.6000000000001
1627,42.59,0.99,80,4.5,Games,43,1,paid,79.2
1628,512.84,14.99,4558,4.5,Games,40,12,paid,68324.42
1629,103.66,0.0,34677,4.5,Social Networking,37,6,free,0.0
1630,39.07,0.0,3783,4.5,Games,40,20,free,0.0
1631,582.94,6.99,259,4.5,Games,24,1,paid,1810.41
1632,2147.11,3.99,1033,4.5,Games,39,1,paid,4121.67
1633,40.96,0.99,2630,5.0,Games,43,2,paid,2603.7
1634,1744.84,0.0,612532,4.5,Games,39,13,free,0.0
1635,117.73,0.0,115,4.5,Games,43,1,free,0.0
1636,75.47,2.99,401,4.0,Education,40,15,paid,1198.99
1637,117.93,2.99,6263,4.5,Business,37,28,paid,18726.370000000003
1638,120.95,0.0,2739,3.5,Games,38,16,free,0.0
1639,167.3,2.99,22100,5.0,Reference,37,11,paid,66079.0
1640,95.01,0.0,15605,4.0,Photo & Video,37,23,free,0.0
1641,604.72,2.99,18758,4.0,Games,40,9,paid,56086.420000000006
1642,132.26,1.99,3164,4.5,Games,37,1,paid,6296.36
1643,73.64,3.99,108,3.0,Games,39,1,paid,430.92
1644,205.0,0.0,96534,4.5,Education,37,6,free,0.0
1645,17.53,0.0,4878,4.0,Shopping,37,3,free,0.0
1646,107.47,0.0,11021,4.5,Photo & Video,37,16,free,0.0
1647,47.52,9.99,2951,4.0,Business,11,32,paid,29480.49
1648,169.66,0.0,113709,4.0,Productivity,37,45,free,0.0
1649,26.27,4.99,697,2.5,Social Networking,38,4,paid,3478.03
1650,65.92,0.0,129,4.5,Travel,37,2,free,0.0
1651,78.68,1.99,1628,4.5,Games,38,13,paid,3239.72
1652,1107.38,4.99,20113,4.0,Games,43,8,paid,100363.87000000001
1653,69.3,0.99,11000,4.5,Games,38,13,paid,10890.0
1654,23.77,2.99,196,4.5,Social Networking,37,9,paid,586.0400000000001
1655,20.33,0.0,16555,4.5,Productivity,38,11,free,0.0
1656,64.72,0.0,2207,2.5,Finance,24,2,free,0.0
1657,25.45,0.0,4645,4.0,News,37,2,free,0.0
1658,85.39,6.99,235,4.5,Health & Fitness,38,6,paid,1642.65
1659,18.41,0.99,482,2.5,Social Networking,25,29,paid,477.18
1660,12.27,0.0,0,0.0,Utilities,37,2,free,0.0
1661,976.93,0.0,41266,4.5,Games,38,11,free,0.0
1662,105.29,0.0,0,0.0,Games,40,1,free,0.0
1663,129.86,0.0,28902,4.5,Games,38,10,free,0.0
1664,1451.84,0.0,16852,4.5,Games,37,1,free,0.0
1665,13.83,0.0,0,0.0,Travel,37,4,free,0.0
1666,67.67,0.99,4678,4.5,Games,38,19,paid,4631.22
1667,496.29,4.99,95,3.5,Games,24,1,paid,474.05
1668,103.84,0.0,0,0.0,Shopping,37,1,free,0.0
1669,81.17,0.99,365,4.5,Games,37,1,paid,361.35
1670,1213.78,0.0,1385,4.5,Education,37,5,free,0.0
1671,53.77,0.0,109,4.0,Entertainment,37,15,free,0.0
1672,49.33,0.99,61,4.5,Games,43,1,paid,60.39
1673,104.76,0.0,12177,4.0,Entertainment,37,4,free,0.0
1674,103.45,0.99,128,4.5,News,38,2,paid,126.72
1675,0.64,1.99,93,2.5,Photo & Video,40,1,paid,185.07
1676,178.04,0.0,418033,4.5,Games,37,7,free,0.0
1677,76.46,9.99,571,4.5,Health & Fitness,38,1,paid,5704.29
1678,65.04,0.0,6088,4.5,Entertainment,37,1,free,0.0
1679,46.28,1.99,4806,5.0,Productivity,38,5,paid,9563.94
1680,72.7,0.0,17,4.5,Travel,37,1,free,0.0
1681,834.8,2.99,4996,4.5,Games,38,8,paid,14938.04
1682,177.27,0.0,179111,4.5,Games,38,12,free,0.0
1683,304.3,0.99,12,4.5,Education,40,2,paid,11.879999999999999
1684,18.07,0.0,729,3.5,Entertainment,38,2,free,0.0
1685,272.02,0.0,8341,3.0,Health & Fitness,37,29,free,0.0
1686,13.18,1.99,160,4.0,Book,37,22,paid,318.4
1687,59.54,0.0,82,2.5,Utilities,38,1,free,0.0
1688,984.97,49.99,297,4.0,Music,24,1,paid,14847.03
1689,4.06,4.99,14,5.0,Productivity,38,1,paid,69.86
1690,50.42,0.0,9010,3.5,Entertainment,37,12,free,0.0
1691,176.26,0.0,14268,4.0,Music,37,11,free,0.0
1692,176.57,4.99,1051,4.5,Games,40,1,paid,5244.49
1693,114.66,0.0,154911,4.5,Navigation,37,34,free,0.0
1694,92.44,0.0,46859,4.5,Games,38,1,free,0.0
1695,31.21,1.99,1175,4.5,Photo & Video,37,6,paid,2338.25
1696,2.04,0.0,0,0.0,Entertainment,43,2,free,0.0
1697,152.02,2.99,124,4.0,Education,40,15,paid,370.76000000000005
1698,4.58,0.0,0,0.0,Productivity,37,2,free,0.0
1699,222.25,0.99,308,4.0,Games,39,22,paid,304.92
1700,96.08,1.99,155,3.5,Games,43,1,paid,308.45
1701,17.18,2.99,1225,4.0,Navigation,37,1,paid,3662.7500000000005
1702,54.29,1.99,150,4.0,Games,43,1,paid,298.5
1703,20.3,0.99,181,4.0,Entertainment,24,1,paid,179.19
1704,46.12,7.99,159,3.5,Medical,38,2,paid,1270.41
1705,21.25,0.99,76,5.0,Travel,38,2,paid,75.24
1706,47.47,0.0,134,3.5,Entertainment,37,6,free,0.0
1707,327.59,1.99,15430,4.5,Games,37,1,paid,30705.7
1708,254.38,0.0,18749,4.5,Education,38,1,free,0.0
1709,10.59,0.0,840,3.0,Sports,37,1,free,0.0
1710,318.93,0.0,47999,4.5,Productivity,37,33,free,0.0
1711,321.23,0.0,10939,4.0,Productivity,37,33,free,0.0
1712,211.47,0.0,2057,4.5,Games,40,1,free,0.0
1713,308.43,0.0,24430,4.5,Productivity,37,33,free,0.0
1714,253.27,23.99,5,5.0,Reference,37,2,paid,119.94999999999999
1715,356.48,0.0,3936,4.0,Games,38,1,free,0.0
1716,47.53,0.0,3779,4.0,Health & Fitness,37,9,free,0.0
1717,14.86,0.0,0,0.0,Food & Drink,38,2,free,0.0
1718,118.95,0.0,29078,4.5,Photo & Video,37,21,free,0.0
1719,109.55,4.99,2433,3.5,Photo & Video,37,1,paid,12140.67
1720,104.8,0.0,2369,4.5,Entertainment,37,8,free,0.0
1721,3.74,0.99,206,4.0,Photo & Video,37,1,paid,203.94
1722,8.22,3.99,105,4.5,Sports,38,1,paid,418.95000000000005
1723,72.32,2.99,2319,4.5,Health & Fitness,37,2,paid,6933.81
1724,94.01,0.0,11174,3.5,Photo & Video,37,16,free,0.0
1725,31.2,0.99,13,3.0,Games,43,1,paid,12.87
1726,135.53,0.0,1,5.0,Entertainment,38,2,free,0.0
1727,111.05,0.0,11040,4.0,Productivity,37,11,free,0.0
1728,218.83,0.0,1191,4.5,Games,40,1,free,0.0
1729,51.12,0.0,2431,4.5,Sports,37,1,free,0.0
1730,6.35,0.0,1,1.0,Food & Drink,37,1,free,0.0
1731,73.15,4.99,50,4.0,Health & Fitness,37,11,paid,249.5
1732,134.97,1.99,181,4.0,Games,37,5,paid,360.19
1733,26.1,0.0,687,3.0,Shopping,37,6,free,0.0
1734,40.91,0.0,1356,2.5,Food & Drink,38,1,free,0.0
1735,79.79,2.99,421,4.5,Games,43,2,paid,1258.7900000000002
1736,32.58,0.0,0,0.0,Entertainment,40,1,free,0.0
1737,71.28,0.0,27421,4.5,Health & Fitness,38,12,free,0.0
1738,116.09,4.99,2145,4.5,Games,39,7,paid,10703.550000000001
1739,21.85,3.99,7,3.5,Education,37,1,paid,27.93
1740,45.02,1.99,26,3.0,Games,40,1,paid,51.74
1741,62.36,0.0,754,4.0,Games,40,3,free,0.0
1742,26.95,0.99,56,4.0,Games,43,16,paid,55.44
1743,15.91,0.0,25193,4.5,Music,37,2,free,0.0
1744,68.74,0.0,97,4.0,Shopping,38,2,free,0.0
1745,45.16,0.99,3,3.5,Games,43,12,paid,2.9699999999999998
1746,72.94,8.99,10534,5.0,Education,37,1,paid,94700.66
1747,7.31,2.99,11322,5.0,Productivity,37,1,paid,33852.78
1748,9.3,2.99,307,4.5,Productivity,40,6,paid,917.9300000000001
1749,153.86,0.0,2082,5.0,Photo & Video,37,6,free,0.0
1750,31.87,0.0,0,0.0,Entertainment,37,1,free,0.0
1751,49.25,0.0,90355,3.5,Photo & Video,37,25,free,0.0
1752,88.37,0.99,2505,4.5,Games,37,1,paid,2479.95
1753,14.33,1.99,130,2.0,Productivity,37,1,paid,258.7
1754,125.23,24.99,1,1.0,Medical,38,2,paid,24.99
1755,6.03,3.99,525,4.5,Utilities,38,1,paid,2094.75
1756,65.74,1.99,1941,4.5,Games,43,1,paid,3862.59
1757,244.92,0.99,2232,4.5,Games,40,5,paid,2209.68
1758,23.74,0.0,66002,4.5,Games,37,18,free,0.0
1759,203.25,0.0,198,4.5,Shopping,24,2,free,0.0
1760,293.85,1.99,104,4.0,Games,43,3,paid,206.96
1761,177.44,0.0,14,5.0,Finance,37,2,free,0.0
1762,265.63,0.0,41428,4.5,Games,24,14,free,0.0
1763,85.81,1.99,3025,4.5,Games,40,1,paid,6019.75
1764,229.82,4.99,96,3.0,Games,37,1,paid,479.04
1765,113.04,0.0,2,2.5,Games,37,1,free,0.0
1766,129.37,0.99,0,0.0,Navigation,37,1,paid,0.0
1767,118.08,0.0,5230,4.0,Games,38,11,free,0.0
1768,125.54,0.0,80308,4.5,Games,37,1,free,0.0
1769,83.36,0.99,2298,4.0,Games,40,1,paid,2275.02
1770,208.28,1.99,14912,4.0,Games,40,10,paid,29674.88
1771,124.4,0.0,78,4.0,Games,37,1,free,0.0
1772,37.44,9.99,166,4.5,Photo & Video,37,6,paid,1658.3400000000001
1773,526.66,3.99,0,0.0,Education,37,1,paid,0.0
1774,36.28,0.0,13237,3.5,Entertainment,37,13,free,0.0
1775,140.31,0.0,464312,4.5,Games,38,16,free,0.0
1776,345.07,4.99,4422,4.0,Games,43,8,paid,22065.780000000002
1777,804.71,19.99,2747,4.5,Medical,37,1,paid,54912.53
1778,14.45,0.99,53,4.5,Health & Fitness,40,25,paid,52.47
1779,34.16,0.0,1205,3.0,Entertainment,37,2,free,0.0
1780,67.08,0.0,198050,4.5,Games,43,1,free,0.0
1781,93.94,0.0,267394,4.5,Games,37,6,free,0.0
1782,67.94,0.0,0,0.0,Shopping,38,2,free,0.0
1783,33.08,0.99,10477,4.5,Games,43,1,paid,10372.23
1784,19.66,3.99,594,4.5,Photo & Video,37,19,paid,2370.06
1785,279.15,1.99,6419,4.5,Games,40,1,paid,12773.81
1786,418.5,2.99,11447,5.0,Games,24,1,paid,34226.53
1787,1030.86,0.0,43770,4.5,Games,38,5,free,0.0
1788,375.77,0.0,6009,3.5,Entertainment,37,2,free,0.0
1789,15.84,0.99,34,4.0,Health & Fitness,37,2,paid,33.66
1790,21.98,0.0,445,4.5,Health & Fitness,37,2,free,0.0
1791,127.57,0.0,9875,4.5,Games,37,9,free,0.0
1792,84.77,0.0,4818,4.5,Photo & Video,25,3,free,0.0
1793,64.46,0.0,53,2.5,Shopping,37,15,free,0.0
1794,85.01,0.0,8014,4.5,Sports,37,1,free,0.0
1795,19.89,2.99,322,4.5,Education,37,1,paid,962.7800000000001
1796,200.11,0.0,5237,4.5,Games,38,1,free,0.0
1797,78.58,2.99,1044,4.5,Games,37,1,paid,3121.5600000000004
1798,518.28,9.99,0,0.0,Education,37,1,paid,0.0
1799,73.01,0.0,440,4.0,Education,38,1,free,0.0
1800,87.09,0.0,9,3.5,Finance,37,1,free,0.0
1801,41.62,0.99,570,4.5,Games,37,16,paid,564.3
1802,120.37,0.0,186089,5.0,Games,37,1,free,0.0
1803,7.7,2.99,411,3.0,Entertainment,40,15,paid,1228.89
1804,153.65,4.99,6891,4.5,Games,37,1,paid,34386.090000000004
1805,47.23,2.99,9095,4.5,Games,43,1,paid,27194.050000000003
1806,81.0,0.99,10604,4.5,Games,43,11,paid,10497.96
1807,74.93,0.0,12402,4.5,Shopping,24,2,free,0.0
1808,60.61,0.99,4251,4.0,Photo & Video,38,1,paid,4208.49
1809,92.99,0.0,126233,4.5,Games,40,9,free,0.0
1810,46.13,1.99,2972,4.5,Games,43,9,paid,5914.28
1811,324.15,0.0,55548,4.0,Games,38,8,free,0.0
1812,45.95,2.99,418,4.0,Games,39,6,paid,1249.8200000000002
1813,31.47,0.99,19,2.5,Food & Drink,38,1,paid,18.81
1814,33.29,4.99,53,2.5,Education,24,10,paid,264.47
1815,106.94,0.0,2555,4.5,Games,38,2,free,0.0
1816,64.54,2.99,50,3.5,Sports,43,1,paid,149.5
1817,118.89,0.0,141634,5.0,Games,38,12,free,0.0
1818,58.32,3.99,7643,4.5,Photo & Video,38,12,paid,30495.570000000003
1819,134.84,0.0,22079,4.5,Games,43,1,free,0.0
1820,129.23,0.0,10514,4.5,Games,38,2,free,0.0
1821,205.83,1.99,38,3.5,Games,40,10,paid,75.62
1822,23.37,1.99,2374,4.5,Games,43,1,paid,4724.26
1823,114.5,0.0,39501,4.5,Photo & Video,37,18,free,0.0
1824,250.26,0.0,187579,4.5,Games,38,14,free,0.0
1825,58.3,0.0,138,4.0,Productivity,24,1,free,0.0
1826,122.32,2.99,8249,4.0,Games,37,1,paid,24664.510000000002
1827,40.93,0.0,17254,5.0,Games,40,3,free,0.0
1828,64.07,0.99,9003,5.0,Games,40,10,paid,8912.97
1829,112.79,0.99,4294,4.5,Games,24,10,paid,4251.06
